"","intercept","IKZF1 (10320)","PTPN7 (5778)","RASAL3 (64926)","CD53 (963)","GMFG (9535)","INPP5D (3635)","PTPRC (5788)","CNN3 (1266)","PPIC (5480)","WAS (7454)","SPN (6693)","NCKAP1L (3071)","ITGAL (3683)","TJP1 (7082)","MYO1G (64005)","FAM78A (286336)","KLHL6 (89857)","TRAF3IP3 (80342)","ARHGAP15 (55843)","ARHGAP29 (9411)","TSPAN6 (7105)","TNFAIP8L2 (79626)","AMOTL2 (51421)","ENAH (55740)","PRSS57 (400668)","BTK (695)","SNX20 (124460)","PLEK (5341)","PLS3 (5358)","TMEM132A (54972)","SPI1 (6688)","GAPT (202309)","CD300A (11314)"
"PK59_PANCREAS",1,-0.496448146810141,-0.4581229131466,-0.504839534385152,-0.475137914734195,0.189452421074759,1.12038264966116,-0.454656771689291,0.361443432232601,0.639177085740359,-0.216093395259369,-0.486671177763966,-0.48524360667765,-0.411837008858413,1.00160349919305,-0.333263595701367,-0.38593287787373,-0.447542503784446,-0.476152688139968,-0.505498102440709,0.157997988210363,0.630865496858843,-0.411701960098947,0.682366115140002,-0.922998793306365,-0.294264412200355,-0.437673470824913,-0.358937308782149,-0.378501299465171,0.0644363265745756,0.266079627117117,-0.343504870200194,-0.299341124816116,-0.097641589956057
"PLCPRF5_LIVER",1,-0.44412393717846,-0.485495792932446,-0.431287503417556,-0.549024565951739,-0.580636973666116,-0.664397527519642,-0.498205753511038,0.296936431416313,0.89527010839258,-0.276583521740356,-0.450724771676099,-0.420357029199326,-0.147582578956101,0.58586264050565,-0.434590051435259,-0.0818182443815866,-0.447542503784446,-0.535209307855868,-0.542348530146358,0.474386091732589,0.470283650200344,-0.336922990351347,0.400994353263588,0.557188851247883,-0.257441561481787,-0.465823573133146,-0.383623056003365,-0.432828907954488,0.533259768381192,0.437132393139836,-0.33615960795462,-0.299341124816116,-0.32658519816654
"RERFLCAI_LUNG",1,-0.44412393717846,-0.520051035186076,-0.356371664036538,-0.358640037048589,-0.473181614825698,0.505913998201659,-0.344126439614578,0.656352042097972,0.215291461404555,-0.492299710916479,-0.389521353124521,-0.426581728694076,-0.431215130738272,0.474986276684774,-0.40320655023004,-0.643860435823979,-0.395852687320839,-0.514993964743879,-0.282178113574922,1.07597460419649,0.36169560139735,-0.479839189497419,1.03586527811827,0.275036947377723,-0.275672471102475,-0.00675718814441562,-0.383623056003365,-0.391699913526852,0.802699661884678,0.00697823499194406,-0.404839380757632,-0.286773896820397,-0.256601624010158
"RKO_LARGE_INTESTINE",1,-0.510170705514339,1.86845445298494,-0.496347000063941,-0.532387288026965,-0.627098071874365,-0.646118729729343,-0.479186899950238,0.0509398453197072,-0.331079255632206,-0.641583928816499,-0.505407625763806,-0.492075603133753,-0.499816653991114,-0.410765665858028,-0.460771474816118,-0.363530924364065,-0.447542503784446,-0.549000622805883,-0.557597087540026,-0.61405358692843,-0.0444798894688485,-0.12027941400497,-0.807532019043641,-1.73587970555292,-0.266512765816306,-0.465823573133146,-0.383623056003365,-0.411967766265523,-0.577097446521314,0.399761481133539,-0.220653667049527,-0.299341124816116,-0.32658519816654
"RL952_ENDOMETRIUM",1,-0.463285523985535,-0.485495792932446,-0.496347000063941,-0.505668572794506,-0.524268099154746,1.26820915633532,-0.491804683167919,-1.89983310113183,1.45234608696559,-0.392274953729547,-0.499102754494841,-0.452049047339309,-0.273009299171809,0.177938765196638,-0.447556082140908,0.821775841900149,-0.447542503784446,-0.213623848091109,-0.470330941669261,0.342171730985092,-0.102449898153522,-0.400721989599967,1.42154866799207,-0.32570469860851,-0.257441561481787,-0.437673470824913,-0.371219078059683,-0.385070053712067,0.992865984079155,0.692509383090888,-0.381282336292206,-0.274330485891872,-0.279479361180735
"RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1,2.44781110764249,2.1694988914971,1.53159966537885,0.785567044892002,2.39462652476523,1.76445037416974,1.99072958032139,-2.00107641902643,-2.01218365207874,1.79367959654409,2.55450706993626,1.92320710315957,1.12575789743315,-1.90268998838914,2.8224453617698,1.45530768645094,2.75878951223193,1.8070365682286,2.24546614119928,-0.0365436885044943,-0.20892671158592,-0.357804942879195,-1.69207378249783,-0.895454826724298,3.32904473011585,-0.458683883073727,-0.371219078059683,-0.0575591611130734,-1.11844123434149,-1.6616924970953,-0.381282336292206,-0.286773896820397,-0.0207484638488697
"RT112_URINARY_TRACT",1,-0.496448146810141,-0.447508507951284,-0.415769027586771,-0.48011699312862,0.627546303777686,0.781354960383655,-0.498205753511038,-0.842395942765774,0.399157347607899,-0.471116850301436,-0.499102754494841,-0.465138663629626,-0.138774755891398,0.206208287703413,-0.460771474816118,-0.25369207479424,-0.447542503784446,-0.343738349048607,-0.498335009064858,0.207921056854758,0.949243619424612,-0.38984415984146,0.425086875526432,0.112830783031104,-0.294264412200355,-0.444610133437773,-0.346775363554119,-0.418853856458992,0.486671710866647,-0.306882021636237,-0.314521482990004,-0.286773896820397,-0.32658519816654
"RT4_URINARY_TRACT",1,-0.419372500009161,-0.502528886768564,-0.479611313712441,-0.490204108186122,0.96491252310188,0.645035143130527,-0.448664908072326,0.417298205535141,0.639177085740359,-0.609067326189777,-0.518201309686961,-0.439199621098421,-0.273009299171809,0.47234329243696,-0.37909252374891,-0.876178164764827,-0.354945658332195,-0.508376755657329,-0.436699964196847,0.141983205931105,1.94777059466824,-0.456682823568931,0.21788620358834,0.390844612627306,-0.130946202376533,-0.311184952570342,-0.371219078059683,-0.190005724154661,0.222122380935711,-0.0337678749779156,-0.307437389126939,-0.299341124816116,-0.314634404174286
"RVH421_SKIN",1,-0.413320351762245,-0.431925203969203,-0.496347000063941,-0.532387288026965,-0.639358997596992,-0.500571078231894,-0.0244099114536886,0.229245122345491,-0.0514373067928735,-0.571944572430146,-0.486671177763966,-0.471776382353245,-0.499816653991114,-0.213406215623157,-0.415588493148654,-0.177599417367561,-0.271030796888922,-0.495317762224038,0.215742252707326,-0.713412987021061,0.641990424514452,-0.38984415984146,-0.239636210063955,0.360457777626717,-0.275672471102475,-0.334793852428904,-0.346775363554119,-0.304064512936561,0.264437097805075,-0.174369984003036,-0.272931769785284,-0.299341124816116,-0.32658519816654
"SAOS2_BONE",1,-0.456839276854341,-0.4581229131466,-0.496347000063941,-0.510915587158838,-0.682340917566545,-0.566774534515392,-0.448664908072326,1.75175372822762,0.969631739197103,-0.44049965347653,-0.474469828700243,-0.471776382353245,-0.380646104347053,1.32920114369328,-0.409369634053275,-0.506387515837706,-0.45645509726765,-0.563054645206609,-0.512728455893041,0.25017265321276,0.269436276268838,-0.368387442855462,1.04057978675388,1.06814987334081,-0.294264412200355,-0.465823573133146,-0.383623056003365,-0.346536086096499,0.519977893280139,0.875265599937248,-0.365955800245045,-0.286773896820397,-0.201244135384549
"SBC5_LUNG",1,-0.126346838713716,-0.447508507951284,-0.496347000063941,-0.485138810915989,-0.673469368710779,-0.658249784216093,-0.454656771689291,-0.244284396946,0.594838198878847,-0.111976091377001,-0.323834028873226,-0.465138663629626,-0.121473069319954,0.832690301662631,-0.447556082140908,1.57065111391953,-0.447542503784446,-0.542072742163299,-0.463486212288967,-1.43278968965799,0.012681640429917,-0.400721989599967,-0.575951033333872,0.877900111060269,0.0610353072242422,-0.47303360609899,-0.383623056003365,-0.398392026456987,0.0751867089976889,0.304695439363829,-0.26620636858993,-0.299341124816116,-0.245324124375464
"SCABER_URINARY_TRACT",1,-0.469792300144106,-0.496798206962452,-0.504839534385152,-0.495313644420326,-0.753917843797623,-0.550914179887715,-0.386131469633666,0.131009869427447,0.371833177669749,-0.655026283580257,-0.474469828700243,-0.48524360667765,-0.457883683710421,0.376204406671412,-0.40320655023004,-0.895099964359136,-0.395852687320839,-0.392762464821115,-0.527396080037664,1.35689850220711,0.390335089870704,-0.38984415984146,0.0563612127101117,0.74818872529702,-0.239557928486058,-0.465823573133146,-0.383623056003365,-0.398392026456987,0.801104607472585,0.0928341487370079,-0.33615960795462,-0.299341124816116,-0.32658519816654
"SF126_CENTRAL_NERVOUS_SYSTEM",1,-0.489687443726968,-0.508313886624128,-0.47136494369347,-0.485138810915989,-0.401854580154593,-0.658249784216093,-0.498205753511038,0.995226192623261,0.908640782602381,-0.590259530397934,-0.378979463910755,-0.471776382353245,-0.344902677180955,0.745922754188183,-0.45413201021812,-0.0254298331151734,-0.447542503784446,-0.591992231265377,-0.484205677137253,0.831390734297319,-1.77089723516205,-0.379066588004441,0.715009075368404,1.10344860254888,-0.266512765816306,-0.458683883073727,-0.371219078059683,-0.418853856458992,0.539127451767139,0.456539730624374,-0.404839380757632,-0.299341124816116,-0.32658519816654
"SF295_CENTRAL_NERVOUS_SYSTEM",1,-0.503275458877791,-0.496798206962452,-0.455107449150538,-0.526945033153541,-0.225200160781743,-0.702500280022127,-0.485465459882019,0.753906448217854,1.01213024681956,-0.450557106201874,-0.405657360105209,-0.402008186918416,-0.42469816771889,0.645935650415894,-0.460771474816118,-0.753112246826734,-0.447542503784446,-0.508376755657329,-0.527396080037664,0.257649412245275,0.233268477821869,-0.433976124351066,-0.0367463292163216,0.542134779559164,-0.275672471102475,-0.437673470824913,-0.371219078059683,-0.352815464079469,0.620914441538299,0.349442912566822,-0.389057571740597,-0.299341124816116,-0.302801353909071
"SH10TC_STOMACH",1,-0.482992062467805,-0.526005354758422,-0.455107449150538,-0.505668572794506,0.188546880230617,-0.709063818992133,-0.491804683167919,0.912380890566574,0.317005149741431,-0.596472734907684,-0.286442207528125,-0.492075603133753,-0.464706611830099,0.484428755333325,-0.434590051435259,0.515962027080536,-0.447542503784446,-0.555994171542278,-0.549935064272548,1.20547243596685,-0.127203494742806,-0.368387442855462,0.392116977972223,0.202537650076879,-0.187864376971974,-0.480315381864403,-0.371219078059683,-0.385070053712067,0.189290140485343,0.424816407989557,-0.343504870200194,-0.299341124816116,-0.302801353909071
"SHP77_LUNG",1,-0.496448146810141,0.573482909859674,-0.487938137391964,-0.554677152727507,-0.288736164820132,0.45675748374484,-0.491804683167919,-0.0375520254003874,0.620995247182634,-0.492299710916479,-0.0615185034840771,-0.458563271823608,-0.237055283247256,-0.0774325204491393,-0.421864146263659,0.215976695125539,-0.412753344467896,-0.302738142250207,0.144885217554794,0.00321933251782065,-0.154163647268272,-0.173041367991186,-0.588612126004319,0.382819233263559,-0.257441561481787,-0.430801942155973,-0.253528956883826,-0.432828907954488,-2.01952773989883,0.397527449923851,-0.195746786487597,-0.299341124816116,-0.32658519816654
"SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1,2.17632919374044,2.61079240432525,1.75908173763011,2.37308927122336,2.30177913377043,2.02178126826985,2.48947796203914,-1.97928740514555,-1.85797504396536,2.41727968635166,2.3755822787599,2.42017515064211,3.02702504084639,-2.14869211118668,2.54334082233513,2.5047796688417,1.30047865433219,2.64728124701423,2.4927758256852,-1.47844857372799,-1.92432784291583,3.73309759161981,-1.81000912001168,-1.77240918412704,4.56860486529146,2.61400163762316,3.6229957063824,2.96522474882037,-2.24729047720825,-2.31146572544838,3.75464575922425,3.51605934866973,4.49488828052002
"SIMA_AUTONOMIC_GANGLIA",1,-0.496448146810141,-0.532018338522212,-0.496347000063941,-0.505668572794506,-0.664739770742595,0.137236997242045,-0.460703860634012,0.591612099941894,-1.88225954895605,-0.329904095126758,-0.444919852893323,-0.498974910983405,-0.362554634429684,-0.481540128275088,-0.367345584023556,0.49324673135459,-0.447542503784446,-0.451349886513237,-0.527396080037664,-0.787909012644892,0.0637779836464503,-0.347317354494763,-0.712899567403383,0.193872176972538,0.0283190233365415,-0.384427271222188,-0.383623056003365,-0.385070053712067,-1.56077501077916,1.26150411466193,-0.33615960795462,-0.299341124816116,-0.302801353909071
"SKBR3_BREAST",1,-0.469792300144106,-0.485495792932446,-0.328154460851778,-0.396397535999098,-0.524268099154746,0.0673480023840144,-0.479186899950238,0.0298542659192599,0.383674046290212,-0.411167479614826,-0.486671177763966,-0.478477620881185,0.0286033935851444,-0.0227102146115223,-0.397098250098792,-0.614770452899222,-0.395852687320839,-0.514993964743879,-0.417204568845706,0.200200241697287,-0.35129967205304,-0.336922990351347,0.585983505117822,0.313061809498019,-0.239557928486058,-0.444610133437773,-0.287684230364072,-0.371992534679245,-0.0361579602343013,1.55152298490814,-0.321669112175151,-0.286773896820397,-0.291083749877109
"SKES1_BONE",1,-0.431637715233045,-0.485495792932446,0.64351125115184,-0.455634836090911,-0.42927684579757,0.110137979767358,-0.359564904994167,0.301924959510356,-1.94963803965382,-0.1982156712395,-0.462490334683576,3.02777703144803,-0.339112714228181,-1.98040401531432,-0.350093316219325,0.0315713310573403,-0.404263155262647,-0.333272728645741,-0.417204568845706,-1.40063736940319,0.61932757082488,-0.228296919510203,0.248463423609638,0.714698965086995,-0.294264412200355,-0.365418087489782,-0.310985647073176,-0.242051087716432,-0.307279505391374,0.549136475139685,-0.279714409125677,-0.299341124816116,-0.279479361180735
"SKHEP1_LIVER",1,-0.496448146810141,-0.496798206962452,-0.504839534385152,-0.543426071745015,-0.591886614143969,-0.62831890794607,-0.498205753511038,0.601054243654034,0.242135046385053,-0.542447330459291,-0.499102754494841,-0.478477620881185,-0.45112422560921,0.290109101986689,-0.45413201021812,-0.744889058274844,-0.447542503784446,-0.542072742163299,-0.505498102440709,1.06232267311615,0.334457109220096,-0.479839189497419,1.17153330634788,-0.280324120543511,-0.275672471102475,-0.444610133437773,-0.383623056003365,-0.418853856458992,0.544278120707066,0.0125386206524357,-0.381282336292206,-0.299341124816116,-0.302801353909071
"SKMEL2_SKIN",1,-0.510170705514339,0.283068008460827,-0.479611313712441,-0.0796212458829645,-0.217515692432489,-0.566774534515392,-0.408187479455812,0.545461706111589,-2.08744343509619,-0.514144642056938,-0.158789074759939,0.144065050559826,-0.507046927635406,0.268839895280607,-0.474246009283811,-0.420532088536581,1.24191477713866,-0.179099942439885,-0.00484107584539591,0.11848452352177,0.431362691855313,-0.296245557945187,0.469129853747222,0.514964921327221,-0.294264412200355,1.14372530453834,-0.276194844903125,-0.405147572682579,0.435137033408178,-0.0275812797011411,-0.358401664898527,-0.299341124816116,-0.32658519816654
"SKMEL24_SKIN",1,-0.496448146810141,-0.485495792932446,-0.504839534385152,1.8220110264793,0.0872587810403697,-0.510345649728027,-0.436842885420373,0.947482355517678,0.625446415575288,-0.628395218582404,-0.462490334683576,-0.465138663629626,-0.411837008858413,0.163221528561055,-0.441042486073361,-0.744889058274844,-0.429979034097809,-0.43328007232125,0.187006568168724,-0.013037890024139,0.33625586309136,-0.456682823568931,0.438134989698665,0.941157090897781,-0.294264412200355,-0.451613176605482,-0.371219078059683,-0.385070053712067,0.581459711582706,-0.121282378734336,-0.286555269258153,-0.274330485891872,-0.302801353909071
"SKMEL30_SKIN",1,-0.496448146810141,-0.485495792932446,-0.496347000063941,-0.485138810915989,-0.491783015359735,-0.664397527519642,-0.466807202376471,0.63862107346491,-0.462391611151932,-0.22337451219071,-0.480542258964939,-0.465138663629626,-0.478547725668448,-0.0391881391205482,-0.441042486073361,0.441327126683971,-0.429979034097809,-0.392762464821115,-0.215177005283376,-0.823693371243609,0.116943985144618,-0.336922990351347,-0.197722798704579,0.403044005132511,-0.294264412200355,-0.0501657964006315,-0.371219078059683,-0.411967766265523,0.205973552949543,-0.525632632855378,-0.365955800245045,-0.299341124816116,-0.32658519816654
"SKMEL31_SKIN",1,-0.469792300144106,-0.44226973831545,-0.487938137391964,0.969046588267497,0.309928738585803,-0.0932358584143595,-0.380731402063451,1.0044297181029,0.848934615790515,-0.411167479614826,0.142397553449482,-0.48524360667765,-0.437791071599977,0.105674052036226,-0.415588493148654,-0.474849421317631,-0.438717720531675,0.576036429119981,1.7316741090073,-0.484487854478007,0.352607187162341,-0.357804942879195,0.0443049406050779,0.82923484639589,-0.294264412200355,0.0269383382125794,-0.358937308782149,-0.359150659487429,0.668572052233561,0.503258745739675,-0.358401664898527,-0.190499039785111,-0.279479361180735
"SKMEL5_SKIN",1,-0.4763607528253,-0.401903762636526,-0.463197487516479,-0.490204108186122,-0.53782378362936,-0.658249784216093,-0.344126439614578,0.16961697522841,0.236847847535126,-0.602741663968424,-0.400234662664417,-0.452049047339309,-0.399199533701707,0.0252293796674794,-0.350093316219325,-0.191421522317107,-0.404263155262647,-0.535209307855868,-0.449976620423054,-0.736073161517361,0.434841287493445,-0.357804942879195,-0.567163931889065,0.504099111664375,-0.171246910513222,-0.244610674825182,-0.371219078059683,-0.391699913526852,0.445329487708175,-0.239906333741387,-0.328881426666293,-0.213888522907714,-0.32658519816654
"SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1,1.69729221142636,1.85867397026629,1.82892305735388,1.78364073774069,2.12861358852938,1.05728587642657,-0.485465459882019,-0.906325452648932,-1.27368685270996,2.03238917335292,2.59468273545512,1.56621596072272,2.32237319611257,-1.33461975040731,-0.37909252374891,1.74373805364473,2.13147896101896,1.71075618019597,0.484445400571961,-1.44389112490109,-1.93144690368217,-0.456682823568931,-1.83109977744964,-2.57609690175985,-0.257441561481787,0.575105958074147,0.121825489589985,0.296434974466734,-2.15116480870934,-1.49360475823479,-0.396909411727144,-0.299341124816116,-0.314634404174286
"SKNBE2_AUTONOMIC_GANGLIA",1,-0.469792300144106,-0.4581229131466,-0.487938137391964,-0.521552938024656,-0.573264047499971,-0.616706300404053,-0.485465459882019,0.175820783013231,-1.94963803965382,-0.486943509190271,-0.486671177763966,-0.471776382353245,-0.437791071599977,-0.721556118214287,-0.40320655023004,-0.444300146378416,-0.447542503784446,-0.404113671291652,-0.463486212288967,-0.443398432541223,0.0110280423892281,-0.200342801083563,-0.981437421597245,0.994375848210482,-0.294264412200355,-0.365418087489782,-0.371219078059683,-0.385070053712067,-0.691230480969429,1.48377440992616,-0.33615960795462,-0.286773896820397,-0.302801353909071
"SKOV3_OVARY",1,-0.355539684257718,-0.491120836578152,-0.447093374707689,-0.505668572794506,-0.531003841910249,-0.695999551000731,-0.498205753511038,0.773390210153132,1.03763419451581,-0.565944699496887,-0.405657360105209,-0.432862255835227,-0.339112714228181,0.902781910631121,-0.434590051435259,0.257830333367413,-0.447542503784446,-0.482485893270769,-0.491237935921831,1.47468246034768,0.551037988912052,-0.357804942879195,0.845865136325728,0.901895287749595,-0.179518878956392,-0.371699777788412,-0.322801749741615,-0.411967766265523,0.991163741586084,0.0847518810972392,-0.365955800245045,-0.299341124816116,-0.32658519816654
"SNGM_ENDOMETRIUM",1,-0.503275458877791,-0.463500154232879,-0.349229424388024,-0.460449992326777,-0.588110901958406,0.696916911352902,-0.491804683167919,0.319397647176489,0.785992364172465,-0.230732273866222,-0.492857645938036,-0.48524360667765,-0.437791071599977,0.83554248882083,-0.434590051435259,0.438900121542567,-0.0932766529005747,-0.508376755657329,-0.505498102440709,0.223826516334458,0.784889137878287,-0.411701960098947,1.39092565049689,0.372590458473361,-0.204781273299274,-0.458683883073727,-0.371219078059683,-0.405147572682579,0.355775607816166,0.881942148188951,-0.389057571740597,-0.262008476029709,-0.267986020969181
"SNU449_LIVER",1,-0.456839276854341,-0.485495792932446,-0.496347000063941,-0.537880644632532,-0.603373106474185,-0.62831890794607,-0.194676376172634,1.00431781447788,0.0811001919280078,-0.308912099912696,-0.480542258964939,-0.458563271823608,-0.45112422560921,0.654819122273697,-0.434590051435259,-0.579588217780004,-0.447542503784446,-0.563054645206609,-0.505498102440709,1.31725829137801,1.11752832736531,-0.368387442855462,0.470118497309377,0.825086426126512,-0.294264412200355,-0.340817033972707,-0.371219078059683,-0.385070053712067,0.523582142339703,0.370392689092425,-0.365955800245045,-0.299341124816116,-0.32658519816654
"SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1,2.3989748806918,1.88847413907197,2.13101161588366,2.58996074994007,0.851727724212734,2.35155137854406,2.99781240410714,-1.83311637010095,-1.95509917355049,2.32374049106335,1.48213455415184,2.43230049084703,2.6483763695835,-1.83676666549139,2.62977153056217,1.97709740968695,3.31279234458445,1.92577322456908,1.96879308428931,-1.39028228553763,-1.91727500693018,3.30916908160885,-1.79972172044338,-2.32204733266318,-0.275672471102475,2.95855595294183,2.56408800611714,3.35318809182996,-2.09589319902949,-2.16199082017924,2.81055218422476,1.07124857264544,-0.245324124375464
"SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1,2.7344538694194,1.8411097965146,2.23731096646479,2.37053076330677,0.766683445913245,2.27340369482713,2.8902497880606,-1.99371742107209,-2.06144964253288,2.13758209121579,1.49076326146423,2.88238989408088,2.70314326172599,-2.12735022707226,2.39608340624196,1.72249070509055,3.40271703058885,1.70880084194679,2.32762663694807,-1.42731309371516,-1.9033631597095,1.69630677067112,-1.82576083324552,-2.33727662368851,-0.257441561481787,2.93877147164217,1.90483646846541,2.55251631045023,-2.16922348113233,-1.55507337043353,2.97174578876678,2.18511389931498,-0.267986020969181
"SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1,2.58686037038368,1.74116489354498,2.14451958176554,2.60144598769351,1.56269843170844,2.38211582769309,2.98876254330321,-1.80385128213361,-1.81627453005077,2.23662372929834,-0.405657360105209,2.53953985669481,3.25940904865964,-2.07309599964236,2.4220023088896,1.06063347499008,2.72322384791952,1.98755592165321,2.32069269781165,-1.32691051457899,-1.86966097124399,0.69454919934119,-1.74128071101131,-1.59993506470187,-0.248457164261644,2.79990528112735,1.22008195412001,2.79598128158801,-1.91420916693387,-1.53403239158657,2.69920341207237,2.74175822415126,-0.223081916747915
"SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1,2.42722984169264,1.64999307761472,1.34447879894613,1.99460060896536,2.15974678542326,2.40969378152023,1.72470209586002,-2.02376111899458,-2.03638440076878,1.99404859277264,-0.480542258964939,2.15726991130931,0.0592389778509342,-2.12735022707226,1.35700952005485,1.45616358642738,2.83393990463356,1.55958205106026,2.46668588018952,-1.44951776662624,-1.93144690368217,1.96774210532625,-1.84739238082782,-2.63137009291351,-0.294264412200355,2.87225259954212,3.35207130179705,0.213124237797872,-2.1738223835227,-2.26230028710871,2.07861556976627,1.12553444232414,-0.314634404174286
"SUIT2_PANCREAS",1,-0.238498644854955,-0.294712937659546,-0.47136494369347,-0.346576966789232,1.04254966457051,-0.577557633917112,0.0686455188628826,0.0237463320336327,0.123466463715231,-0.497697273683258,-0.281913983382002,-0.366692767177928,-0.316403475213997,0.696606322779158,-0.290300904301728,-0.607631651296315,-0.308202448434203,0.0225396700254301,-0.287581833891885,-0.192115676317131,0.371705788981791,0.0250691485070736,0.103168895375193,0.664431113860638,-0.248457164261644,-0.150212638358097,-0.346775363554119,-0.371992534679245,0.29241254538545,-0.190237236217336,-0.343504870200194,-0.299341124816116,-0.0779518885513112
"SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1,2.16591497289771,2.73202316346918,3.15878804791925,2.65897351707796,2.09844762874969,2.04597467732257,2.81835895393921,-2.12515987718399,-2.06785838263717,2.97331727826802,-0.0778680774098335,1.86760960941524,2.04413623816903,-2.185589872771,3.89491984768213,1.92880204704557,3.26714998817076,3.4187567011325,2.76255774188821,-1.26524779599725,-1.96061105311178,2.81238227031791,-1.89894985626084,-0.496170258833902,-0.163047187258412,-0.451613176605482,3.48875612511484,-0.385070053712067,-2.19257042340907,-2.43515257585209,-0.381282336292206,-0.299341124816116,-0.158724831920424
"SW1271_LUNG",1,-0.482992062467805,-0.474398888767242,-0.393007874518209,-0.490204108186122,-0.434930660468864,-0.62831890794607,-0.466807202376471,0.161063356728641,0.682032412053392,-0.508619072531271,-0.422198497162401,-0.458563271823608,-0.42469816771889,0.490144303962014,-0.397098250098792,-0.614770452899222,-0.45645509726765,-0.535209307855868,-0.542348530146358,0.822683271110888,-0.240553267860494,-0.456682823568931,1.04820916213935,-0.43330908793405,-0.275672471102475,-0.458683883073727,-0.371219078059683,-0.365542673549754,-0.0149514687484342,0.0833497487253518,-0.350918461447574,-0.299341124816116,-0.267986020969181
"SW1353_BONE",1,-0.372373708090811,-0.406805900760668,-0.267882885755962,0.11034284593413,0.113878120514372,-0.125980558361186,-0.281130792980676,1.21334020085897,1.0677284424105,-0.308912099912696,0.207773420060293,-0.41418717358464,-0.44442706754713,0.757648652803488,-0.385042164725243,-0.154989538526788,-0.387520457423786,-0.162425473047577,-0.0512889420599625,1.58941380520539,0.460281604188967,-0.411701960098947,0.965497141719744,1.07820417041917,-0.266512765816306,-0.100655637089701,-0.322801749741615,-0.385070053712067,0.6201838088228,0.414126389078781,-0.307437389126939,-0.286773896820397,-0.32658519816654
"SW403_LARGE_INTESTINE",1,-0.30220825559772,-0.337112824039693,-0.479611313712441,-0.205772300168024,-0.482403043921887,1.71178854115397,-0.170815400958995,-1.59141247113426,0.573216962698999,-0.450557106201874,-0.33352323319623,-0.190066304418342,-0.21728164116932,-0.198464005954751,-0.264752265107321,-0.651270677318482,-0.271030796888922,-0.482485893270769,-0.309584101728735,-1.12026773105779,0.49399705777159,-0.247311294010266,-0.256765881379585,-1.35310270798312,-0.222008588655644,-0.305399843973897,0.356011958231004,-0.263982196263967,0.093386083223587,-0.91153668949095,-0.314521482990004,-0.213888522907714,-0.138016648464644
"SW48_LARGE_INTESTINE",1,-0.238498644854955,-0.270618509444535,-0.47136494369347,-0.300668075704461,-0.378300351176822,-0.196622954407885,0.460889068920775,-0.223045522977408,-0.0352547565641096,-0.00511983604871534,-0.427805799261102,-0.327623524016847,-0.310835352136541,0.92926082104861,-0.0151530954258785,0.370976023919429,-0.33909200101774,-0.0481023607455739,-0.287581833891885,-1.05734442280497,0.362737288395814,-0.379066588004441,1.05619485758438,0.279967319187213,-0.062496780578744,0.440642008506499,-0.0758898753661176,-0.170207095733837,-0.441470286883293,0.139618966067711,-0.314521482990004,-0.274330485891872,0.33865568489797
"SW480_LARGE_INTESTINE",1,-0.503275458877791,-0.210662320995272,-0.487938137391964,-0.549024565951739,0.575708303247629,0.114076083542314,-0.504669889601887,-1.5757665414456,0.217030625031068,-0.471116850301436,-0.238265309411012,-0.471776382353245,-0.457883683710421,0.0458917045466826,-0.441042486073361,-0.72864798130805,-0.45645509726765,-0.328095066221817,-0.477237059576322,-0.0336978959770632,0.661659749315029,-0.479839189497419,0.127885364089251,-1.2959183824494,-0.275672471102475,-0.47303360609899,-0.383623056003365,-0.334140907748285,-0.112547862244132,-0.511496341902378,-0.404839380757632,-0.299341124816116,-0.212113394061298
"SW579_THYROID",1,-0.482992062467805,-0.508313886624128,-0.504839534385152,-0.537880644632532,-0.437779691660187,-0.695999551000731,-0.436842885420373,0.364866261445091,0.538776677506106,-0.503136841251887,-0.499102754494841,-0.471776382353245,-0.418239134025961,0.365674929311964,-0.447556082140908,-0.636506121213328,-0.447542503784446,-0.451349886513237,-0.520027344522765,0.579622943025934,0.278020946896196,-0.422786007698844,0.55281440920814,0.429885211134177,-0.294264412200355,-0.340817033972707,-0.358937308782149,-0.247470922129127,0.679598327278546,0.273784484363332,-0.404839380757632,-0.299341124816116,-0.32658519816654
"SW620_LARGE_INTESTINE",1,-0.503275458877791,-0.44226973831545,-0.496347000063941,-0.549024565951739,0.767311280543341,1.2058285505644,-0.460703860634012,0.354377729623871,-0.843439462032442,-0.396950428720384,1.21545736596504,-0.333073155272822,-0.464706611830099,0.0454383413798074,-0.421864146263659,-0.830421305408105,-0.45645509726765,-0.482485893270769,-0.557597087540026,-0.517209507581096,1.07561646536949,-0.357804942879195,-0.533876934127345,-0.344620802147933,-0.294264412200355,-0.465823573133146,0.0446922611274132,-0.405147572682579,0.588119965032221,0.170801159029744,-0.343504870200194,-0.299341124816116,-0.279479361180735
